"Displacement:0","Displacement:1","Displacement:2","FailureType","Strain:0","Strain:1","Strain:2","Strain:3","Strain:4","Strain:5","Strain:6","Strain:7","Strain:8","StrainPlastic:0","StrainPlastic:1","StrainPlastic:2","StrainPlastic:3","StrainPlastic:4","StrainPlastic:5","StrainPlastic:6","StrainPlastic:7","StrainPlastic:8","Stress:0","Stress:1","Stress:2","Stress:3","Stress:4","Stress:5","Stress:6","Stress:7","Stress:8","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0,0,0,-4.8189e-05,1.3221e-06,0,1.3221e-06,5.6155e-05,0,0,0,0,-1.3447e-20,0,0,0,2.1086e-20,0,0,0,0,-0.00021124,6.1619e-06,0,6.1619e-06,0.00027508,0,0,0,1.2769e-05,1,1.0647,1.1647,0,0
0,0,0,0,-4.8189e-05,1.3182e-06,0,1.3182e-06,5.585e-05,0,0,0,0,-1.2823e-20,0,0,0,2.0108e-20,0,0,0,0,-0.00021249,6.1619e-06,0,6.1619e-06,0.00027383,0,0,0,1.2269e-05,1,1.0686,1.1686,0,0
0,0,0,0,-4.8189e-05,1.3143e-06,0,1.3143e-06,5.5544e-05,0,0,0,0,-1.2199e-20,0,0,0,1.913e-20,0,0,0,0,-0.00021374,6.1619e-06,0,6.1619e-06,0.00027258,0,0,0,1.1769e-05,1,1.0725,1.1725,0,0
0,0,0,0,-4.8189e-05,1.3105e-06,0,1.3105e-06,5.5239e-05,0,0,0,0,-1.1576e-20,0,0,0,1.8151e-20,0,0,0,0,-0.00021499,6.1619e-06,0,6.1619e-06,0.00027133,0,0,0,1.1269e-05,1,1.0764,1.1764,0,0
0,0,0,0,-4.8189e-05,1.3066e-06,0,1.3066e-06,5.4934e-05,0,0,0,0,-1.0952e-20,0,0,0,1.7173e-20,0,0,0,0,-0.00021624,6.1619e-06,0,6.1619e-06,0.00027008,0,0,0,1.0769e-05,1,1.0803,1.1803,0,0
0,0,0,0,-4.8189e-05,1.3027e-06,0,1.3027e-06,5.4628e-05,0,0,0,0,-1.0328e-20,0,0,0,1.6195e-20,0,0,0,0,-0.00021749,6.1619e-06,0,6.1619e-06,0.00026883,0,0,0,1.0269e-05,1,1.0842,1.1842,0,0
0,0,0,0,-4.8189e-05,1.2989e-06,0,1.2989e-06,5.4323e-05,0,0,0,0,-9.7042e-21,0,0,0,1.5217e-20,0,0,0,0,-0.00021874,6.1619e-06,0,6.1619e-06,0.00026758,0,0,0,9.7687e-06,1,1.0881,1.1881,0,0
0,0,0,0,-4.8189e-05,1.295e-06,0,1.295e-06,5.4018e-05,0,0,0,0,-9.0804e-21,0,0,0,1.4239e-20,0,0,0,0,-0.00021999,6.1619e-06,0,6.1619e-06,0.00026633,0,0,0,9.2686e-06,1,1.092,1.192,0,0
0,0,0,0,-4.8189e-05,1.2911e-06,0,1.2911e-06,5.3713e-05,0,0,0,0,-8.4566e-21,0,0,0,1.3261e-20,0,0,0,0,-0.00022124,6.1619e-06,0,6.1619e-06,0.00026508,0,0,0,8.7686e-06,1,1.0959,1.1959,0,0
0,0,0,0,-4.8189e-05,1.2873e-06,0,1.2873e-06,5.3407e-05,0,0,0,0,-7.8328e-21,0,0,0,1.2282e-20,0,0,0,0,-0.00022249,6.1619e-06,0,6.1619e-06,0.00026383,0,0,0,8.2685e-06,1,1.0998,1.1998,0,0
0,0,0,0,-4.8189e-05,-1.2834e-06,0,-1.2834e-06,5.3102e-05,0,0,0,0,1.2486e-20,0,0,0,0,0,0,0,-1.1108e-20,-0.00022374,-6.1619e-06,0,-6.1619e-06,0.00026258,0,0,0,7.7685e-06,1,1.1037,1.2037,0,0
0,0,0,0,-4.8189e-05,-1.2795e-06,0,-1.2795e-06,5.2797e-05,0,0,0,0,1.1406e-20,0,0,0,0,0,0,0,-1.0146e-20,-0.00022499,-6.1619e-06,0,-6.1619e-06,0.00026133,0,0,0,7.2684e-06,1,1.1076,1.2076,0,0
0,0,0,0,-4.8189e-05,-1.2757e-06,0,-1.2757e-06,5.2491e-05,0,0,0,0,1.0325e-20,0,0,0,0,0,0,0,-9.1853e-21,-0.00022624,-6.1619e-06,0,-6.1619e-06,0.00026008,0,0,0,6.7683e-06,1,1.1115,1.2115,0,0
0,0,0,0,-4.8189e-05,-1.2718e-06,0,-1.2718e-06,5.2186e-05,0,0,0,0,9.2449e-21,0,0,0,0,0,0,0,-8.2241e-21,-0.00022749,-6.1619e-06,0,-6.1619e-06,0.00025883,0,0,0,6.2683e-06,1,1.1154,1.2154,0,0
0,0,0,0,-4.8189e-05,-1.2679e-06,0,-1.2679e-06,5.1881e-05,0,0,0,0,8.1644e-21,0,0,0,0,0,0,0,-7.2629e-21,-0.00022874,-6.1619e-06,0,-6.1619e-06,0.00025758,0,0,0,5.7682e-06,1,1.1193,1.2193,0,0
0,0,0,0,-4.8189e-05,-1.2641e-06,0,-1.2641e-06,5.1575e-05,0,0,0,0,7.084e-21,0,0,0,0,0,0,0,-6.3018e-21,-0.00022999,-6.1619e-06,0,-6.1619e-06,0.00025633,0,0,0,5.2682e-06,1,1.1232,1.2232,0,0
0,0,0,0,-4.8189e-05,-1.2602e-06,0,-1.2602e-06,5.127e-05,0,0,0,0,6.0035e-21,0,0,0,0,0,0,0,-5.3406e-21,-0.00023124,-6.1619e-06,0,-6.1619e-06,0.00025508,0,0,0,4.7681e-06,1,1.1271,1.2271,0,0
0,0,0,0,-4.8189e-05,-1.2563e-06,0,-1.2563e-06,5.0965e-05,0,0,0,0,4.9231e-21,0,0,0,0,0,0,0,-4.3795e-21,-0.00023249,-6.1619e-06,0,-6.1619e-06,0.00025383,0,0,0,4.268e-06,1,1.131,1.231,0,0
0,0,0,0,-4.8189e-05,-1.2524e-06,0,-1.2524e-06,5.0659e-05,0,0,0,0,3.8426e-21,0,0,0,0,0,0,0,-3.4183e-21,-0.00023374,-6.1619e-06,0,-6.1619e-06,0.00025258,0,0,0,3.768e-06,1,1.1349,1.2349,0,0
0,0,0,0,-4.8189e-05,-1.2486e-06,0,-1.2486e-06,5.0354e-05,0,0,0,0,2.7621e-21,0,0,0,0,0,0,0,-2.4571e-21,-0.00023499,-6.1619e-06,0,-6.1619e-06,0.00025133,0,0,0,3.2679e-06,1,1.1388,1.2388,0,0
0,0,0,0,-4.8189e-05,-1.2447e-06,0,-1.2447e-06,5.0049e-05,0,0,0,0,1.6817e-21,0,0,0,0,0,0,0,-1.496e-21,-0.00023624,-6.1619e-06,0,-6.1619e-06,0.00025008,0,0,0,2.7679e-06,1,1.1427,1.2427,0,0
0,0,0,0,-4.8189e-05,-1.2408e-06,0,-1.2408e-06,4.9743e-05,0,0,0,0,6.0117e-22,0,0,0,0,0,0,0,-5.3479e-22,-0.00023749,-6.1619e-06,0,-6.1619e-06,0.00024883,0,0,0,2.2678e-06,1,1.1466,1.2466,0,0
0,0,0,0,-4.8189e-05,-1.237e-06,0,-1.237e-06,4.9438e-05,0,0,0,0,-4.0068e-22,0,0,0,0,0,0,0,0,-0.00023874,-6.1619e-06,0,-6.1619e-06,0.00024758,0,0,0,1.7677e-06,1,1.1505,1.2505,0,0
0,0,0,0,-4.8189e-05,-1.2331e-06,0,-1.2331e-06,4.9133e-05,0,0,0,0,-1.304e-21,0,0,0,0,0,0,0,0,-0.00023999,-6.1619e-06,0,-6.1619e-06,0.00024633,0,0,0,1.2677e-06,1,1.1544,1.2544,0,0
0,0,0,0,-4.8189e-05,-1.2292e-06,0,-1.2292e-06,4.8827e-05,0,0,0,0,-2.2072e-21,0,0,0,0,0,0,0,0,-0.00024124,-6.1619e-06,0,-6.1619e-06,0.00024508,0,0,0,7.6761e-07,1,1.1583,1.2583,0,0
0,0,0,0,-4.8189e-05,-1.2254e-06,0,-1.2254e-06,4.8522e-05,0,0,0,0,-3.1105e-21,0,0,0,0,0,0,0,0,-0.00024249,-6.1619e-06,0,-6.1619e-06,0.00024383,0,0,0,2.6755e-07,1,1.1622,1.2622,0,0
0,0,0,0,-4.8189e-05,-1.2215e-06,0,-1.2215e-06,4.8217e-05,0,0,0,0,-4.0138e-21,0,0,0,0,0,0,0,0,-0.00024374,-6.1619e-06,0,-6.1619e-06,0.00024258,0,0,0,-2.3252e-07,1,1.1661,1.2661,0,0
0,0,0,0,-4.8189e-05,-1.2176e-06,0,-1.2176e-06,4.7911e-05,0,0,0,0,-4.9171e-21,0,0,0,0,0,0,0,0,-0.00024499,-6.1619e-06,0,-6.1619e-06,0.00024133,0,0,0,-7.3257e-07,1,1.17,1.27,0,0
0,0,0,0,-4.8189e-05,-1.2138e-06,0,-1.2138e-06,4.7606e-05,0,0,0,0,-5.8204e-21,0,0,0,0,0,0,0,0,-0.00024624,-6.1619e-06,0,-6.1619e-06,0.00024008,0,0,0,-1.2326e-06,1,1.1739,1.2739,0,0
0,0,0,0,-4.8189e-05,-1.2099e-06,0,-1.2099e-06,4.7301e-05,0,0,0,0,-6.7237e-21,0,0,0,0,0,0,0,0,-0.00024749,-6.1619e-06,0,-6.1619e-06,0.00023883,0,0,0,-1.7327e-06,1,1.1778,1.2778,0,0
0,0,0,0,-4.8189e-05,-1.206e-06,0,-1.206e-06,4.6995e-05,0,0,0,0,-7.627e-21,0,0,0,0,0,0,0,0,-0.00024874,-6.1619e-06,0,-6.1619e-06,0.00023758,0,0,0,-2.2328e-06,1,1.1817,1.2817,0,0
0,0,0,0,-4.8189e-05,-1.2022e-06,0,-1.2022e-06,4.669e-05,0,0,0,0,-8.5302e-21,0,0,0,0,0,0,0,0,-0.00024999,-6.1619e-06,0,-6.1619e-06,0.00023633,0,0,0,-2.7328e-06,1,1.1856,1.2856,0,0
0,0,0,0,-4.8189e-05,-1.1983e-06,0,-1.1983e-06,4.6385e-05,0,0,0,0,-9.4335e-21,0,0,0,0,0,0,0,0,-0.00025124,-6.1619e-06,0,-6.1619e-06,0.00023508,0,0,0,-3.2329e-06,1,1.1895,1.2895,0,0
0,0,0,0,-4.8189e-05,-1.1944e-06,0,-1.1944e-06,4.608e-05,0,0,0,0,-1.0337e-20,0,0,0,0,0,0,0,0,-0.00025249,-6.1619e-06,0,-6.1619e-06,0.00023383,0,0,0,-3.7329e-06,1,1.1934,1.2934,0,0
0,0,0,0,-4.8189e-05,-1.1906e-06,0,-1.1906e-06,4.5774e-05,0,0,0,0,-1.124e-20,0,0,0,0,0,0,0,0,-0.00025374,-6.1619e-06,0,-6.1619e-06,0.00023258,0,0,0,-4.233e-06,1,1.1973,1.2973,0,0
0,0,0,0,-4.8189e-05,-1.1867e-06,0,-1.1867e-06,4.5469e-05,0,0,0,0,-1.2143e-20,0,0,0,0,0,0,0,0,-0.00025499,-6.1619e-06,0,-6.1619e-06,0.00023133,0,0,0,-4.7331e-06,1,1.2012,1.3012,0,0
0,0,0,0,-4.8189e-05,-1.1828e-06,0,-1.1828e-06,4.5164e-05,0,0,0,0,-1.3047e-20,0,0,0,0,0,0,0,0,-0.00025624,-6.1619e-06,0,-6.1619e-06,0.00023008,0,0,0,-5.2331e-06,1,1.2051,1.3051,0,0
0,0,0,0,-4.8189e-05,-1.179e-06,0,-1.179e-06,4.4858e-05,0,0,0,0,-1.395e-20,0,0,0,0,0,0,0,0,-0.00025749,-6.1619e-06,0,-6.1619e-06,0.00022883,0,0,0,-5.7332e-06,1,1.209,1.309,0,0
0,0,0,0,-4.8189e-05,-1.1751e-06,0,-1.1751e-06,4.4553e-05,0,0,0,0,-1.4853e-20,0,0,0,0,0,0,0,0,-0.00025874,-6.1619e-06,0,-6.1619e-06,0.00022758,0,0,0,-6.2332e-06,1,1.2129,1.3129,0,0
0,0,0,0,-4.8189e-05,-1.1712e-06,0,-1.1712e-06,4.4248e-05,0,0,0,0,-1.5757e-20,0,0,0,0,0,0,0,0,-0.00025999,-6.1619e-06,0,-6.1619e-06,0.00022633,0,0,0,-6.7333e-06,1,1.2168,1.3168,0,0
0,0,0,0,-4.8189e-05,-1.1673e-06,0,-1.1673e-06,4.3942e-05,0,0,0,0,-1.666e-20,0,0,0,0,0,0,0,0,-0.00026124,-6.1619e-06,0,-6.1619e-06,0.00022508,0,0,0,-7.2334e-06,1,1.2207,1.3207,0,0
0,0,0,0,-4.8189e-05,-1.1635e-06,0,-1.1635e-06,4.3637e-05,0,0,0,0,-1.7563e-20,0,0,0,0,0,0,0,0,-0.00026249,-6.1619e-06,0,-6.1619e-06,0.00022383,0,0,0,-7.7334e-06,1,1.2246,1.3246,0,0
0,0,0,0,-4.8189e-05,-1.1596e-06,0,-1.1596e-06,4.3332e-05,0,0,0,0,-1.8466e-20,0,0,0,0,0,0,0,0,-0.00026374,-6.1619e-06,0,-6.1619e-06,0.00022258,0,0,0,-8.2335e-06,1,1.2285,1.3285,0,0
0,0,0,0,-4.8189e-05,-1.1557e-06,0,-1.1557e-06,4.3026e-05,0,0,0,0,-1.937e-20,0,0,0,0,0,0,0,0,-0.00026499,-6.1619e-06,0,-6.1619e-06,0.00022133,0,0,0,-8.7335e-06,1,1.2324,1.3324,0,0
0,0,0,0,-4.8189e-05,-1.1519e-06,0,-1.1519e-06,4.2721e-05,0,0,0,0,-2.0273e-20,0,0,0,0,0,0,0,0,-0.00026624,-6.1619e-06,0,-6.1619e-06,0.00022008,0,0,0,-9.2336e-06,1,1.2363,1.3363,0,0
0,0,0,0,-4.8189e-05,-1.148e-06,0,-1.148e-06,4.2416e-05,0,0,0,0,-2.1176e-20,0,0,0,0,0,0,0,0,-0.00026749,-6.1619e-06,0,-6.1619e-06,0.00021883,0,0,0,-9.7337e-06,1,1.2402,1.3402,0,0
0,0,0,0,-3.5368e-05,9.8252e-07,0,9.8252e-07,4.2176e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000208,6.2168e-06,0,6.2168e-06,0.00028265,0,0,0,1.493e-05,1,1.2441,1.3441,0,0
0,0,0,0,-3.5368e-05,9.8007e-07,0,9.8007e-07,4.1983e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00020908,6.2168e-06,0,6.2168e-06,0.00028158,0,0,0,1.4499e-05,1,1.248,1.348,0,0
0,0,0,0,-3.5368e-05,9.7762e-07,0,9.7762e-07,4.179e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00021016,6.2168e-06,0,6.2168e-06,0.0002805,0,0,0,1.4067e-05,1,1.2519,1.3519,0,0
0,0,0,0,-3.5368e-05,9.7517e-07,0,9.7517e-07,4.1596e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00021124,6.2168e-06,0,6.2168e-06,0.00027942,0,0,0,1.3636e-05,1,1.2558,1.3558,0,0
0,0,0,0,-3.5368e-05,9.7272e-07,0,9.7272e-07,4.1403e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00021232,6.2168e-06,0,6.2168e-06,0.00027834,0,0,0,1.3205e-05,1,1.2597,1.3597,0,0
0,0,0,0,-3.5368e-05,9.7027e-07,0,9.7027e-07,4.121e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0002134,6.2168e-06,0,6.2168e-06,0.00027726,0,0,0,1.2774e-05,1,1.2636,1.3636,0,0
0,0,0,0,-3.5368e-05,9.6782e-07,0,9.6782e-07,4.1017e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00021447,6.2168e-06,0,6.2168e-06,0.00027618,0,0,0,1.2342e-05,1,1.2675,1.3675,0,0
0,0,0,0,-3.5368e-05,9.6537e-07,0,9.6537e-07,4.0823e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00021555,6.2168e-06,0,6.2168e-06,0.00027511,0,0,0,1.1911e-05,1,1.2714,1.3714,0,0
0,0,0,0,-3.5368e-05,9.6293e-07,0,9.6293e-07,4.063e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00021663,6.2168e-06,0,6.2168e-06,0.00027403,0,0,0,1.148e-05,1,1.2753,1.3753,0,0
0,0,0,0,-3.5368e-05,9.6048e-07,0,9.6048e-07,4.0437e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00021771,6.2168e-06,0,6.2168e-06,0.00027295,0,0,0,1.1049e-05,1,1.2792,1.3792,0,0
0,0,0,0,-3.5368e-05,9.5803e-07,0,9.5803e-07,4.0244e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00021879,6.2168e-06,0,6.2168e-06,0.00027187,0,0,0,1.0617e-05,1,1.2831,1.3831,0,0
0,0,0,0,-3.5368e-05,9.5558e-07,0,9.5558e-07,4.005e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00021986,6.2168e-06,0,6.2168e-06,0.00027079,0,0,0,1.0186e-05,1,1.287,1.387,0,0
0,0,0,0,-3.5368e-05,9.5313e-07,0,9.5313e-07,3.9857e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00022094,6.2168e-06,0,6.2168e-06,0.00026972,0,0,0,9.755e-06,1,1.2909,1.3909,0,0
0,0,0,0,-3.5368e-05,9.5068e-07,0,9.5068e-07,3.9664e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00022202,6.2168e-06,0,6.2168e-06,0.00026864,0,0,0,9.3238e-06,1,1.2948,1.3948,0,0
0,0,0,0,-3.5368e-05,9.4823e-07,0,9.4823e-07,3.9471e-05,0,0,0,0,0,0,0,0,-3.3106e-34,0,0,0,0,-0.0002231,6.2168e-06,0,6.2168e-06,0.00026756,0,0,0,8.8925e-06,1,1.2987,1.3987,0,0
0,0,0,0,-3.5368e-05,-9.4578e-07,0,-9.4578e-07,3.9277e-05,0,0,0,0,4.7423e-21,0,0,0,-0,0,0,0,-5.456e-21,-0.00022418,-6.2168e-06,0,-6.2168e-06,0.00026648,0,0,0,8.4613e-06,1,1.3026,1.4026,0,0
0,0,0,0,-3.5368e-05,-9.4334e-07,0,-9.4334e-07,3.9084e-05,0,0,0,0,4.3856e-21,0,0,0,-0,0,0,0,-5.0456e-21,-0.00022525,-6.2168e-06,0,-6.2168e-06,0.0002654,0,0,0,8.0301e-06,1,1.3065,1.4065,0,0
0,0,0,0,-3.5368e-05,-9.4089e-07,0,-9.4089e-07,3.8891e-05,0,0,0,0,4.0288e-21,0,0,0,-0,0,0,0,-4.6351e-21,-0.00022633,-6.2168e-06,0,-6.2168e-06,0.00026433,0,0,0,7.5988e-06,1,1.3104,1.4104,0,0
0,0,0,0,-3.5368e-05,-9.3844e-07,0,-9.3844e-07,3.8698e-05,0,0,0,0,3.672e-21,0,0,0,-0,0,0,0,-4.2247e-21,-0.00022741,-6.2168e-06,0,-6.2168e-06,0.00026325,0,0,0,7.1676e-06,1,1.3143,1.4143,0,0
0,0,0,0,-3.5368e-05,-9.3599e-07,0,-9.3599e-07,3.8504e-05,0,0,0,0,3.3153e-21,0,0,0,-0,0,0,0,-3.8142e-21,-0.00022849,-6.2168e-06,0,-6.2168e-06,0.00026217,0,0,0,6.7364e-06,1,1.3182,1.4182,0,0
0,0,0,0,-3.5368e-05,-9.3354e-07,0,-9.3354e-07,3.8311e-05,0,0,0,0,2.9585e-21,0,0,0,-0,0,0,0,-3.4037e-21,-0.00022957,-6.2168e-06,0,-6.2168e-06,0.00026109,0,0,0,6.3051e-06,1,1.3221,1.4221,0,0
0,0,0,0,-3.5368e-05,-9.3109e-07,0,-9.3109e-07,3.8118e-05,0,0,0,0,2.6017e-21,0,0,0,-0,0,0,0,-2.9933e-21,-0.00023064,-6.2168e-06,0,-6.2168e-06,0.00026001,0,0,0,5.8739e-06,1,1.326,1.426,0,0
0,0,0,0,-3.5368e-05,-9.2864e-07,0,-9.2864e-07,3.7924e-05,0,0,0,0,2.2449e-21,0,0,0,-0,0,0,0,-2.5828e-21,-0.00023172,-6.2168e-06,0,-6.2168e-06,0.00025894,0,0,0,5.4427e-06,1,1.3299,1.4299,0,0
0,0,0,0,-3.5368e-05,-9.2619e-07,0,-9.2619e-07,3.7731e-05,0,0,0,0,1.8882e-21,0,0,0,-0,0,0,0,-2.1723e-21,-0.0002328,-6.2168e-06,0,-6.2168e-06,0.00025786,0,0,0,5.0114e-06,1,1.3338,1.4338,0,0
0,0,0,0,-3.5368e-05,-9.2375e-07,0,-9.2375e-07,3.7538e-05,0,0,0,0,1.5314e-21,0,0,0,-0,0,0,0,-1.7618e-21,-0.00023388,-6.2168e-06,0,-6.2168e-06,0.00025678,0,0,0,4.5802e-06,1,1.3377,1.4377,0,0
0,0,0,0,-3.5368e-05,-9.213e-07,0,-9.213e-07,3.7345e-05,0,0,0,0,1.1746e-21,0,0,0,-0,0,0,0,-1.3514e-21,-0.00023496,-6.2168e-06,0,-6.2168e-06,0.0002557,0,0,0,4.149e-06,1,1.3416,1.4416,0,0
0,0,0,0,-3.5368e-05,-9.1885e-07,0,-9.1885e-07,3.7151e-05,0,0,0,0,8.1783e-22,0,0,0,-0,0,0,0,-9.4092e-22,-0.00023603,-6.2168e-06,0,-6.2168e-06,0.00025462,0,0,0,3.7177e-06,1,1.3455,1.4455,0,0
0,0,0,0,-3.5368e-05,-9.164e-07,0,-9.164e-07,3.6958e-05,0,0,0,0,4.6107e-22,0,0,0,-0,0,0,0,-5.3046e-22,-0.00023711,-6.2168e-06,0,-6.2168e-06,0.00025355,0,0,0,3.2865e-06,1,1.3494,1.4494,0,0
0,0,0,0,-3.5368e-05,-9.1395e-07,0,-9.1395e-07,3.6765e-05,0,0,0,0,1.0429e-22,0,0,0,-0,0,0,0,-1.1998e-22,-0.00023819,-6.2168e-06,0,-6.2168e-06,0.00025247,0,0,0,2.8553e-06,1,1.3533,1.4533,0,0
0,0,0,0,-3.5368e-05,-9.115e-07,0,-9.115e-07,3.6572e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00023927,-6.2168e-06,0,-6.2168e-06,0.00025139,0,0,0,2.424e-06,1,1.3572,1.4572,0,0
0,0,0,0,-3.5368e-05,-9.0905e-07,0,-9.0905e-07,3.6378e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00024035,-6.2168e-06,0,-6.2168e-06,0.00025031,0,0,0,1.9928e-06,1,1.3611,1.4611,0,0
0,0,0,0,-3.5368e-05,-9.066e-07,0,-9.066e-07,3.6185e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00024143,-6.2168e-06,0,-6.2168e-06,0.00024923,0,0,0,1.5616e-06,1,1.365,1.465,0,0
0,0,0,0,-3.5368e-05,-9.0416e-07,0,-9.0416e-07,3.5992e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0002425,-6.2168e-06,0,-6.2168e-06,0.00024815,0,0,0,1.1304e-06,1,1.3689,1.4689,0,0
0,0,0,0,-3.5368e-05,-9.0171e-07,0,-9.0171e-07,3.5799e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00024358,-6.2168e-06,0,-6.2168e-06,0.00024708,0,0,0,6.9912e-07,1,1.3728,1.4728,0,0
0,0,0,0,-3.5368e-05,-8.9926e-07,0,-8.9926e-07,3.5605e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00024466,-6.2168e-06,0,-6.2168e-06,0.000246,0,0,0,2.679e-07,1,1.3767,1.4767,0,0
0,0,0,0,-3.5368e-05,-8.9681e-07,0,-8.9681e-07,3.5412e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00024574,-6.2168e-06,0,-6.2168e-06,0.00024492,0,0,0,-1.6334e-07,1,1.3806,1.4806,0,0
0,0,0,0,-3.5368e-05,-8.9436e-07,0,-8.9436e-07,3.5219e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00024682,-6.2168e-06,0,-6.2168e-06,0.00024384,0,0,0,-5.9458e-07,1,1.3845,1.4845,0,0
0,0,0,0,-3.5368e-05,-8.9191e-07,0,-8.9191e-07,3.5025e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00024789,-6.2168e-06,0,-6.2168e-06,0.00024276,0,0,0,-1.0258e-06,1,1.3884,1.4884,0,0
0,0,0,0,-3.5368e-05,-8.8946e-07,0,-8.8946e-07,3.4832e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00024897,-6.2168e-06,0,-6.2168e-06,0.00024169,0,0,0,-1.457e-06,1,1.3923,1.4923,0,0
0,0,0,0,-3.5368e-05,-8.8701e-07,0,-8.8701e-07,3.4639e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00025005,-6.2168e-06,0,-6.2168e-06,0.00024061,0,0,0,-1.8883e-06,1,1.3962,1.4962,0,0
0,0,0,0,-3.5368e-05,-8.8457e-07,0,-8.8457e-07,3.4446e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00025113,-6.2168e-06,0,-6.2168e-06,0.00023953,0,0,0,-2.3195e-06,1,1.4001,1.5001,0,0
0,0,0,0,-3.5368e-05,-8.8212e-07,0,-8.8212e-07,3.4252e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00025221,-6.2168e-06,0,-6.2168e-06,0.00023845,0,0,0,-2.7507e-06,1,1.404,1.504,0,0
0,0,0,0,-3.5368e-05,-8.7967e-07,0,-8.7967e-07,3.4059e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00025328,-6.2168e-06,0,-6.2168e-06,0.00023737,0,0,0,-3.182e-06,1,1.4079,1.5079,0,0
0,0,0,0,-3.5368e-05,-8.7722e-07,0,-8.7722e-07,3.3866e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00025436,-6.2168e-06,0,-6.2168e-06,0.0002363,0,0,0,-3.6132e-06,1,1.4118,1.5118,0,0
0,0,0,0,-3.5368e-05,-8.7477e-07,0,-8.7477e-07,3.3673e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00025544,-6.2168e-06,0,-6.2168e-06,0.00023522,0,0,0,-4.0444e-06,1,1.4157,1.5157,0,0
0,0,0,0,-3.5368e-05,-8.7232e-07,0,-8.7232e-07,3.3479e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00025652,-6.2168e-06,0,-6.2168e-06,0.00023414,0,0,0,-4.4757e-06,1,1.4196,1.5196,0,0
0,0,0,0,-3.5368e-05,-8.6987e-07,0,-8.6987e-07,3.3286e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0002576,-6.2168e-06,0,-6.2168e-06,0.00023306,0,0,0,-4.9069e-06,1,1.4235,1.5235,0,0
0,0,0,0,-3.5368e-05,-8.6742e-07,0,-8.6742e-07,3.3093e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00025867,-6.2168e-06,0,-6.2168e-06,0.00023198,0,0,0,-5.3381e-06,1,1.4274,1.5274,0,0
0,0,0,0,-3.5368e-05,-8.6498e-07,0,-8.6498e-07,3.29e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00025975,-6.2168e-06,0,-6.2168e-06,0.00023091,0,0,0,-5.7693e-06,1,1.4313,1.5313,0,0
0,0,0,0,-3.5368e-05,-8.6253e-07,0,-8.6253e-07,3.2706e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00026083,-6.2168e-06,0,-6.2168e-06,0.00022983,0,0,0,-6.2006e-06,1,1.4352,1.5352,0,0
0,0,0,0,-3.5368e-05,-8.6008e-07,0,-8.6008e-07,3.2513e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00026191,-6.2168e-06,0,-6.2168e-06,0.00022875,0,0,0,-6.6318e-06,1,1.4391,1.5391,0,0
0,0,0,0,-3.5368e-05,-8.5763e-07,0,-8.5763e-07,3.232e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00026299,-6.2168e-06,0,-6.2168e-06,0.00022767,0,0,0,-7.063e-06,1,1.443,1.543,0,0
